"","subject","session.num","IP_LABEL","IA_LABEL","IA_ID","trial","condition","phase","session","video_file","video_id","video_latency","IA_AREA","IA_AVERAGE_FIX_PUPIL_SIZE","IA_DWELL_TIME","IA_DWELL_TIME_%","IA_FIXATION_COUNT","IA_MAX_FIX_PUPIL_SIZE","TRIAL_DWELL_TIME","TRIAL_FIXATION_COUNT","TRIAL_IA_COUNT","TRIAL_TOTAL_VISITED_IA_COUNT","Dog_ID","Date1","Date2","Breed","sex","neutered","birth_date","age","Order_condition"
"400","dog_3","1","video_running","screen_IA",12,2,"hab","hab2","test_session","contact_habituation_100fps.mp4",2,4500,786432,3381.09,3374,1,11,4017,3374,11,8,7,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"401","dog_3","1","video_ip","IA_end_launch_ball",5,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,NA,0,0,0,NA,4245,10,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"402","dog_3","1","video_ip","IA_end_con_target_ball",6,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,2827.5,814,0.1918,2,2888,4245,10,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"403","dog_3","1","video_ip","IA_end_exp_target_ball",7,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,2891,1265,0.298,2,3009,4245,10,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"404","dog_3","1","video_ip","target_ball",8,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3211,757,0.1783,4,3697,4245,10,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"405","dog_3","1","video_ip","launch_ball",9,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3190,149,0.0351,2,3322,4245,10,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"406","dog_3","1","video_ip","target_ball_exp",10,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,4245,10,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"407","dog_3","1","video_ip","launch_hab",11,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3125,749,0.1764,8,3697,4245,10,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"408","dog_3","1","video_ip","screen_IA",12,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,786432,3074.5,4245,1,10,3697,4245,10,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"409","dog_3","1","launch_IP_long","IA_end_launch_ball",5,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,NA,0,0,0,NA,3395,8,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"410","dog_3","1","launch_IP_long","IA_end_con_target_ball",6,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,2827.5,814,0.2398,2,2888,3395,8,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"411","dog_3","1","launch_IP_long","IA_end_exp_target_ball",7,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,2891,1265,0.3726,2,3009,3395,8,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"412","dog_3","1","launch_IP_long","target_ball",8,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3211,757,0.223,4,3697,3395,8,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"413","dog_3","1","launch_IP_long","launch_ball",9,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,3395,8,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"414","dog_3","1","launch_IP_long","target_ball_exp",10,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,3395,8,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"415","dog_3","1","launch_IP_long","launch_hab",11,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3103.33,549,0.1617,6,3697,3395,8,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"416","dog_3","1","launch_IP_long","screen_IA",12,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,786432,3089.38,3395,1,8,3697,3395,8,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"417","dog_3","1","launch_IP_short","IA_end_launch_ball",5,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,NA,0,0,0,NA,2587,7,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"418","dog_3","1","launch_IP_short","IA_end_con_target_ball",6,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,2827.5,814,0.3147,2,2888,2587,7,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"419","dog_3","1","launch_IP_short","IA_end_exp_target_ball",7,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,2773,457,0.1767,1,2773,2587,7,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"420","dog_3","1","launch_IP_short","target_ball",8,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3211,757,0.2926,4,3697,2587,7,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"421","dog_3","1","launch_IP_short","launch_ball",9,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,2587,7,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"422","dog_3","1","launch_IP_short","target_ball_exp",10,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,2587,7,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"423","dog_3","1","launch_IP_short","launch_hab",11,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3122.2,449,0.1736,5,3697,2587,7,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"424","dog_3","1","launch_IP_short","screen_IA",12,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,786432,3100.86,2587,1,7,3697,2587,7,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"425","dog_3","1","end_IP","IA_end_launch_ball",5,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,NA,0,0,0,NA,808,2,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"426","dog_3","1","end_IP","IA_end_con_target_ball",6,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,NA,0,0,0,NA,808,2,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"427","dog_3","1","end_IP","IA_end_exp_target_ball",7,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,2891,808,1,2,3009,808,2,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"428","dog_3","1","end_IP","target_ball",8,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,808,2,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"429","dog_3","1","end_IP","launch_ball",9,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,808,2,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"430","dog_3","1","end_IP","target_ball_exp",10,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,808,2,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"431","dog_3","1","end_IP","launch_hab",11,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3009,100,0.1238,1,3009,808,2,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"432","dog_3","1","end_IP","screen_IA",12,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,786432,2891,808,1,2,3009,808,2,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"433","dog_3","1","video_running","IA_end_launch_ball",5,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,NA,0,0,0,NA,3437,9,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"434","dog_3","1","video_running","IA_end_con_target_ball",6,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,2827.5,814,0.2368,2,2888,3437,9,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"435","dog_3","1","video_running","IA_end_exp_target_ball",7,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,96000,2773,457,0.133,1,2773,3437,9,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"436","dog_3","1","video_running","target_ball",8,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3211,757,0.2203,4,3697,3437,9,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"437","dog_3","1","video_running","launch_ball",9,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3190,149,0.0434,2,3322,3437,9,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"438","dog_3","1","video_running","target_ball_exp",10,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,NA,0,0,0,NA,3437,9,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"439","dog_3","1","video_running","launch_hab",11,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,6361.73,3141.57,649,0.1888,7,3697,3437,9,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"440","dog_3","1","video_running","screen_IA",12,3,"hab","hab3","test_session","contact_habituation_100fps.mp4",3,4500,786432,3081.78,3437,1,9,3697,3437,9,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"441","dog_3","1","video_ip","IA_end_launch_ball",5,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,3285.5,12266,0.9264,4,3912,13240,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"442","dog_3","1","video_ip","IA_end_con_target_ball",6,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,2986.67,920,0.0695,3,3054,13240,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"443","dog_3","1","video_ip","IA_end_exp_target_ball",7,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,NA,0,0,0,NA,13240,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"444","dog_3","1","video_ip","target_ball",8,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,NA,0,0,0,NA,13240,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"445","dog_3","1","video_ip","launch_ball",9,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,3360.33,11659,0.8806,3,3912,13240,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"446","dog_3","1","video_ip","target_ball_exp",10,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,2854,73,0.0055,1,2854,13240,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"447","dog_3","1","video_ip","launch_hab",11,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,3157,49,0.0037,1,3157,13240,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"448","dog_3","1","video_ip","screen_IA",12,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,786432,3123.12,13240,1,8,3912,13240,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"449","dog_3","1","launch_IP_long","IA_end_launch_ball",5,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,3360.33,11851,0.9536,3,3912,12427,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"450","dog_3","1","launch_IP_long","IA_end_con_target_ball",6,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,2954,576,0.0464,2,3054,12427,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"451","dog_3","1","launch_IP_long","IA_end_exp_target_ball",7,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,NA,0,0,0,NA,12427,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"452","dog_3","1","launch_IP_long","target_ball",8,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,NA,0,0,0,NA,12427,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"453","dog_3","1","launch_IP_long","launch_ball",9,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,3462,11580,0.9318,2,3912,12427,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"454","dog_3","1","launch_IP_long","target_ball_exp",10,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,2854,73,0.0059,1,2854,12427,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"455","dog_3","1","launch_IP_long","launch_hab",11,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,NA,0,0,0,NA,12427,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"456","dog_3","1","launch_IP_long","screen_IA",12,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,786432,3197.8,12427,1,5,3912,12427,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"457","dog_3","1","launch_IP_short","IA_end_launch_ball",5,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,3360.33,2030,0.779,3,3912,2606,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"458","dog_3","1","launch_IP_short","IA_end_con_target_ball",6,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,2954,576,0.221,2,3054,2606,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"459","dog_3","1","launch_IP_short","IA_end_exp_target_ball",7,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,NA,0,0,0,NA,2606,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"460","dog_3","1","launch_IP_short","target_ball",8,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,NA,0,0,0,NA,2606,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"461","dog_3","1","launch_IP_short","launch_ball",9,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,3462,1760,0.6754,2,3912,2606,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"462","dog_3","1","launch_IP_short","target_ball_exp",10,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,2854,73,0.028,1,2854,2606,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"463","dog_3","1","launch_IP_short","launch_hab",11,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,NA,0,0,0,NA,2606,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"464","dog_3","1","launch_IP_short","screen_IA",12,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,786432,3197.8,2606,1,5,3912,2606,5,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"465","dog_3","1","end_IP","IA_end_launch_ball",5,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,3912,9821,1,1,3912,9821,1,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"466","dog_3","1","end_IP","IA_end_con_target_ball",6,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,NA,0,0,0,NA,9821,1,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"467","dog_3","1","end_IP","IA_end_exp_target_ball",7,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,NA,0,0,0,NA,9821,1,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"468","dog_3","1","end_IP","target_ball",8,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,NA,0,0,0,NA,9821,1,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"469","dog_3","1","end_IP","launch_ball",9,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,3912,9791,0.9969,1,3912,9821,1,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"470","dog_3","1","end_IP","target_ball_exp",10,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,NA,0,0,0,NA,9821,1,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"471","dog_3","1","end_IP","launch_hab",11,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,NA,0,0,0,NA,9821,1,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"472","dog_3","1","end_IP","screen_IA",12,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,786432,3912,9821,1,1,3912,9821,1,8,3,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"473","dog_3","1","video_running","IA_end_launch_ball",5,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,3285.5,2445,0.7151,4,3912,3419,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"474","dog_3","1","video_running","IA_end_con_target_ball",6,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,2986.67,920,0.2691,3,3054,3419,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"475","dog_3","1","video_running","IA_end_exp_target_ball",7,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,96000,NA,0,0,0,NA,3419,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"476","dog_3","1","video_running","target_ball",8,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,NA,0,0,0,NA,3419,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"477","dog_3","1","video_running","launch_ball",9,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,3360.33,1839,0.5379,3,3912,3419,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"478","dog_3","1","video_running","target_ball_exp",10,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,2854,73,0.0214,1,2854,3419,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"479","dog_3","1","video_running","launch_hab",11,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,6361.73,3157,49,0.0143,1,3157,3419,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"480","dog_3","1","video_running","screen_IA",12,4,"exp","test","test_session","contact_distance_100fps.mp4",4,13500,786432,3123.12,3419,1,8,3912,3419,8,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"481","dog_3","2","video_ip","IA_end_launch_ball",5,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,2547,1377,0.3201,1,2547,4302,6,8,7,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"482","dog_3","2","video_ip","IA_end_con_target_ball",6,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,2539,1432,0.3329,1,2539,4302,6,8,7,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"483","dog_3","2","video_ip","IA_end_exp_target_ball",7,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,2424,713,0.1657,1,2424,4302,6,8,7,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"484","dog_3","2","video_ip","target_ball",8,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,2539,407,0.0946,1,2539,4302,6,8,7,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"485","dog_3","2","video_ip","launch_ball",9,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,2567,72,0.0167,1,2567,4302,6,8,7,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"486","dog_3","2","video_ip","target_ball_exp",10,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,NA,0,0,0,NA,4302,6,8,7,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"487","dog_3","2","video_ip","launch_hab",11,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,2553,371,0.0862,2,2567,4302,6,8,7,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"488","dog_3","2","video_ip","screen_IA",12,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,786432,2604.5,4302,1,6,3156,4302,6,8,7,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"489","dog_3","2","launch_IP_long","IA_end_launch_ball",5,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,2547,1328,0.3824,1,2547,3473,3,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"490","dog_3","2","launch_IP_long","IA_end_con_target_ball",6,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,2539,1432,0.4123,1,2539,3473,3,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"491","dog_3","2","launch_IP_long","IA_end_exp_target_ball",7,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,2424,713,0.2053,1,2424,3473,3,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"492","dog_3","2","launch_IP_long","target_ball",8,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,2539,407,0.1172,1,2539,3473,3,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"493","dog_3","2","launch_IP_long","launch_ball",9,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,NA,0,0,0,NA,3473,3,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"494","dog_3","2","launch_IP_long","target_ball_exp",10,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,NA,0,0,0,NA,3473,3,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"495","dog_3","2","launch_IP_long","launch_hab",11,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,2539,299,0.0861,1,2539,3473,3,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"496","dog_3","2","launch_IP_long","screen_IA",12,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,786432,2503.33,3473,1,3,2547,3473,3,8,6,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"497","dog_3","2","launch_IP_short","IA_end_launch_ball",5,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,2547,1328,0.4909,1,2547,2705,2,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"498","dog_3","2","launch_IP_short","IA_end_con_target_ball",6,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,2539,1377,0.5091,1,2539,2705,2,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"499","dog_3","2","launch_IP_short","IA_end_exp_target_ball",7,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,NA,0,0,0,NA,2705,2,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"500","dog_3","2","launch_IP_short","target_ball",8,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,2539,353,0.1305,1,2539,2705,2,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"501","dog_3","2","launch_IP_short","launch_ball",9,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,NA,0,0,0,NA,2705,2,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"502","dog_3","2","launch_IP_short","target_ball_exp",10,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,NA,0,0,0,NA,2705,2,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"503","dog_3","2","launch_IP_short","launch_hab",11,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,6361.73,2539,299,0.1105,1,2539,2705,2,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"504","dog_3","2","launch_IP_short","screen_IA",12,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,786432,2543,2705,1,2,2547,2705,2,8,5,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"505","dog_3","2","end_IP","IA_end_launch_ball",5,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,NA,0,0,0,NA,768,2,8,4,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
"506","dog_3","2","end_IP","IA_end_con_target_ball",6,1,"hab","hab1","control_session","contact_habituation_100fps.mp4",5,4500,96000,2539,55,0.0716,1,2539,768,2,8,4,7,"06/10/2020","21/10/2020","Mix","m","yes","28.04.2019",17,"test_first"
